,id,date,store_nbr,family,onpromotion,sales
408,3001296,2017-08-16,20,GROCERY I,92,6984.06497006533
409,3001297,2017-08-16,20,GROCERY II,0,17.151536321719355
410,3001298,2017-08-16,20,HARDWARE,0,0.9930307687747953
411,3001299,2017-08-16,20,HOME AND KITCHEN I,2,36.70448511946344
412,3001300,2017-08-16,20,HOME AND KITCHEN II,6,19.718396060648388
413,3001301,2017-08-16,20,HOME APPLIANCES,0,0.19348296433667395
414,3001302,2017-08-16,20,HOME CARE,14,421.8161029041284
415,3001303,2017-08-16,20,LADIESWEAR,0,10.763657957244655
416,3001304,2017-08-16,20,LAWN AND GARDEN,12,7.341329319462615
417,3001305,2017-08-16,20,LINGERIE,5,4.668017325695122
418,3001306,2017-08-16,20,"LIQUOR,WINE,BEER",9,56.39556949966337
419,3001307,2017-08-16,20,MAGAZINES,0,1.7867906393825068
420,3001308,2017-08-16,20,MEATS,0,395.59837935356774
421,3001309,2017-08-16,20,PERSONAL CARE,19,500.1296103412212
422,3001310,2017-08-16,20,PET SUPPLIES,0,4.2096464152493205
423,3001311,2017-08-16,20,PLAYERS AND ELECTRONICS,0,7.350017571269491
424,3001312,2017-08-16,20,POULTRY,0,475.08582706854486
425,3001313,2017-08-16,20,PREPARED FOODS,0,106.97623065084193
426,3001314,2017-08-16,20,PRODUCE,178,1294.993136583594
427,3001315,2017-08-16,20,SCHOOL AND OFFICE SUPPLIES,13,8.75149990896812
428,3001316,2017-08-16,20,SEAFOOD,0,17.090345044306908
429,3001317,2017-08-16,21,AUTOMOTIVE,0,12.50291937116025
430,3001318,2017-08-16,21,BABY CARE,0,0.8545289417861723
431,3001319,2017-08-16,21,BEAUTY,2,5.710829829664535
432,3001320,2017-08-16,21,BEVERAGES,46,3142.4892095469154
433,3001321,2017-08-16,21,BOOKS,0,0.0
434,3001322,2017-08-16,21,BREAD/BAKERY,16,563.332285408225
435,3001323,2017-08-16,21,CELEBRATION,0,8.15108539636973
436,3001324,2017-08-16,21,CLEANING,32,1543.7414059556013
437,3001325,2017-08-16,21,DAIRY,148,689.4856381334653
438,3001326,2017-08-16,21,DELI,18,380.4839050163645
439,3001327,2017-08-16,21,EGGS,1,273.6204796321465
440,3001328,2017-08-16,21,FROZEN FOODS,1,121.95255902935247
441,3001329,2017-08-16,21,GROCERY I,98,4985.243822017857
442,3001330,2017-08-16,21,GROCERY II,0,16.35323332528865
443,3001331,2017-08-16,21,HARDWARE,0,1.0786070852439442
444,3001332,2017-08-16,21,HOME AND KITCHEN I,2,41.31915564757537
445,3001333,2017-08-16,21,HOME AND KITCHEN II,6,35.48554921860776
446,3001334,2017-08-16,21,HOME APPLIANCES,0,0.3834368556319093
447,3001335,2017-08-16,21,HOME CARE,15,375.3103530766657
448,3001336,2017-08-16,21,LADIESWEAR,0,6.089645229717884
449,3001337,2017-08-16,21,LAWN AND GARDEN,16,3.1390501352776035
450,3001338,2017-08-16,21,LINGERIE,5,10.955343571244086
451,3001339,2017-08-16,21,"LIQUOR,WINE,BEER",9,86.10910276440526
452,3001340,2017-08-16,21,MAGAZINES,0,2.669655899500806
453,3001341,2017-08-16,21,MEATS,0,131.90969903266773
454,3001342,2017-08-16,21,PERSONAL CARE,18,377.96733014086635
455,3001343,2017-08-16,21,PET SUPPLIES,0,2.5744429060762712
456,3001344,2017-08-16,21,PLAYERS AND ELECTRONICS,1,9.615610485178735
457,3001345,2017-08-16,21,POULTRY,0,202.14780919751797
458,3001346,2017-08-16,21,PREPARED FOODS,0,131.34113167165646
459,3001347,2017-08-16,21,PRODUCE,170,1509.1970972445072
460,3001348,2017-08-16,21,SCHOOL AND OFFICE SUPPLIES,14,6.279880684729084
461,3001349,2017-08-16,21,SEAFOOD,0,6.981778805238353
462,3001350,2017-08-16,22,AUTOMOTIVE,0,6.028376541720121
463,3001351,2017-08-16,22,BABY CARE,0,0.3154000533489145
464,3001352,2017-08-16,22,BEAUTY,2,1.8311930256879252
465,3001353,2017-08-16,22,BEVERAGES,37,1468.276929558262
466,3001354,2017-08-16,22,BOOKS,0,0.0
467,3001355,2017-08-16,22,BREAD/BAKERY,15,151.41588654464158
468,3001356,2017-08-16,22,CELEBRATION,0,10.194118070462904
469,3001357,2017-08-16,22,CLEANING,32,699.6220187059923
470,3001358,2017-08-16,22,DAIRY,122,345.7638802443887
471,3001359,2017-08-16,22,DELI,18,183.08105859489115
472,3001360,2017-08-16,22,EGGS,1,59.622393418606904
473,3001361,2017-08-16,22,FROZEN FOODS,1,81.11602011497112
474,3001362,2017-08-16,22,GROCERY I,89,2646.541545378332
475,3001363,2017-08-16,22,GROCERY II,0,6.906220229400329
476,3001364,2017-08-16,22,HARDWARE,0,1.0971246628644977
477,3001365,2017-08-16,22,HOME AND KITCHEN I,2,43.34160241509689
478,3001366,2017-08-16,22,HOME AND KITCHEN II,6,21.842394180734267
479,3001367,2017-08-16,22,HOME APPLIANCES,0,0.38252018578971203
480,3001368,2017-08-16,22,HOME CARE,15,180.35659091967597
481,3001369,2017-08-16,22,LADIESWEAR,0,0.7730617619537556
482,3001370,2017-08-16,22,LAWN AND GARDEN,16,0.01222790995041938
483,3001371,2017-08-16,22,LINGERIE,2,7.525222181293159
484,3001372,2017-08-16,22,"LIQUOR,WINE,BEER",10,41.61336220949187
485,3001373,2017-08-16,22,MAGAZINES,0,3.177929215305209
486,3001374,2017-08-16,22,MEATS,0,115.28408366539219
487,3001375,2017-08-16,22,PERSONAL CARE,17,177.5930599836566
488,3001376,2017-08-16,22,PET SUPPLIES,0,1.1250206409491024
489,3001377,2017-08-16,22,PLAYERS AND ELECTRONICS,0,6.4251061685741
490,3001378,2017-08-16,22,POULTRY,0,145.76589613755547
491,3001379,2017-08-16,22,PREPARED FOODS,1,50.747191772411824
492,3001380,2017-08-16,22,PRODUCE,203,457.4517915037617
493,3001381,2017-08-16,22,SCHOOL AND OFFICE SUPPLIES,12,0.7140477007041208
494,3001382,2017-08-16,22,SEAFOOD,0,2.4350053560616636
495,3001383,2017-08-16,23,AUTOMOTIVE,0,2.2883657025755673
496,3001384,2017-08-16,23,BABY CARE,0,0.0
497,3001385,2017-08-16,23,BEAUTY,2,2.412183875925667
498,3001386,2017-08-16,23,BEVERAGES,21,1813.4612712284222
499,3001387,2017-08-16,23,BOOKS,0,0.1646766674711344
500,3001388,2017-08-16,23,BREAD/BAKERY,12,293.8054053713254
501,3001389,2017-08-16,23,CELEBRATION,0,18.63969794352636
502,3001390,2017-08-16,23,CLEANING,24,572.0051422426021
503,3001391,2017-08-16,23,DAIRY,45,584.8712343499265
504,3001392,2017-08-16,23,DELI,18,137.4046559924888
505,3001393,2017-08-16,23,EGGS,1,51.12628450214031
506,3001394,2017-08-16,23,FROZEN FOODS,1,118.97219035505182
507,3001395,2017-08-16,23,GROCERY I,70,2257.8340891096236
508,3001396,2017-08-16,23,GROCERY II,0,27.079690999699384
509,3001397,2017-08-16,23,HARDWARE,0,0.4237301053005956
510,3001398,2017-08-16,23,HOME AND KITCHEN I,2,14.544815205287467
511,3001399,2017-08-16,23,HOME AND KITCHEN II,6,20.174059301976023
512,3001400,2017-08-16,23,HOME APPLIANCES,0,0.18001024637883659
513,3001401,2017-08-16,23,HOME CARE,12,172.51160762296706
514,3001402,2017-08-16,23,LADIESWEAR,0,14.739621307387129
515,3001403,2017-08-16,23,LAWN AND GARDEN,16,2.418081894817957
516,3001404,2017-08-16,23,LINGERIE,5,3.3016563567772184
517,3001405,2017-08-16,23,"LIQUOR,WINE,BEER",9,66.71629385937057
518,3001406,2017-08-16,23,MAGAZINES,0,5.512251197175046
519,3001407,2017-08-16,23,MEATS,0,464.09149371799595
520,3001408,2017-08-16,23,PERSONAL CARE,19,164.74173621078745
521,3001409,2017-08-16,23,PET SUPPLIES,0,4.091561133198689
522,3001410,2017-08-16,23,PLAYERS AND ELECTRONICS,0,5.156236107053488
523,3001411,2017-08-16,23,POULTRY,0,348.84167405053745
524,3001412,2017-08-16,23,PREPARED FOODS,0,47.53012597440734
525,3001413,2017-08-16,23,PRODUCE,253,1611.2919316892342
526,3001414,2017-08-16,23,SCHOOL AND OFFICE SUPPLIES,14,0.34429738209254757
527,3001415,2017-08-16,23,SEAFOOD,0,13.740359168778394
528,3001416,2017-08-16,24,AUTOMOTIVE,0,3.5603774224006166
529,3001417,2017-08-16,24,BABY CARE,0,0.1374560189007583
530,3001418,2017-08-16,24,BEAUTY,2,7.159917605565221
531,3001419,2017-08-16,24,BEVERAGES,24,4236.136543583099
532,3001420,2017-08-16,24,BOOKS,0,0.43518953683827233
533,3001421,2017-08-16,24,BREAD/BAKERY,12,848.7278887127243
534,3001422,2017-08-16,24,CELEBRATION,0,22.957812017054707
535,3001423,2017-08-16,24,CLEANING,23,1202.3348597050567
536,3001424,2017-08-16,24,DAIRY,41,1523.3440560417644
537,3001425,2017-08-16,24,DELI,18,297.1310889964476
538,3001426,2017-08-16,24,EGGS,1,211.84084452178627
539,3001427,2017-08-16,24,FROZEN FOODS,1,274.5286136410803
540,3001428,2017-08-16,24,GROCERY I,63,4460.260776692452
541,3001429,2017-08-16,24,GROCERY II,0,34.724952472891545
542,3001430,2017-08-16,24,HARDWARE,0,1.5259504363179086
543,3001431,2017-08-16,24,HOME AND KITCHEN I,2,30.831698993568487
544,3001432,2017-08-16,24,HOME AND KITCHEN II,6,56.93790355701772
545,3001433,2017-08-16,24,HOME APPLIANCES,0,0.3066461739089935
546,3001434,2017-08-16,24,HOME CARE,11,352.0938940897023
547,3001435,2017-08-16,24,LADIESWEAR,0,17.787785638980267
548,3001436,2017-08-16,24,LAWN AND GARDEN,16,30.43374361189088
549,3001437,2017-08-16,24,LINGERIE,5,10.434740728509066
550,3001438,2017-08-16,24,"LIQUOR,WINE,BEER",9,122.11591957016017
551,3001439,2017-08-16,24,MAGAZINES,0,15.51574639788975
552,3001440,2017-08-16,24,MEATS,0,393.12451666975744
553,3001441,2017-08-16,24,PERSONAL CARE,16,332.6553765967626
554,3001442,2017-08-16,24,PET SUPPLIES,0,20.098748417527233
555,3001443,2017-08-16,24,PLAYERS AND ELECTRONICS,0,15.55404118028122
556,3001444,2017-08-16,24,POULTRY,0,614.2796926736485
557,3001445,2017-08-16,24,PREPARED FOODS,0,125.36312009456309
558,3001446,2017-08-16,24,PRODUCE,254,4747.887201125619
559,3001447,2017-08-16,24,SCHOOL AND OFFICE SUPPLIES,14,1.5767779796003907
560,3001448,2017-08-16,24,SEAFOOD,0,33.51357578557653
561,3001449,2017-08-16,25,AUTOMOTIVE,0,3.2238727924769557
562,3001450,2017-08-16,25,BABY CARE,0,0.061347017753333226
563,3001451,2017-08-16,25,BEAUTY,2,3.5736490234184792
564,3001452,2017-08-16,25,BEVERAGES,22,2419.0864548799436
565,3001453,2017-08-16,25,BOOKS,0,0.23661937243046643
566,3001454,2017-08-16,25,BREAD/BAKERY,12,348.57063931936943
567,3001455,2017-08-16,25,CELEBRATION,0,8.273235357628256
568,3001456,2017-08-16,25,CLEANING,23,451.85749065335483
569,3001457,2017-08-16,25,DAIRY,44,611.2022008544294
570,3001458,2017-08-16,25,DELI,18,134.21901588958892
571,3001459,2017-08-16,25,EGGS,1,106.11709451649371
572,3001460,2017-08-16,25,FROZEN FOODS,1,207.49520126181613
573,3001461,2017-08-16,25,GROCERY I,63,1865.5175014078186
574,3001462,2017-08-16,25,GROCERY II,0,14.211748616527153
575,3001463,2017-08-16,25,HARDWARE,0,1.1393888585449297
576,3001464,2017-08-16,25,HOME AND KITCHEN I,2,30.425859827843894
577,3001465,2017-08-16,25,HOME AND KITCHEN II,6,24.296408263154106
578,3001466,2017-08-16,25,HOME APPLIANCES,0,0.29099504193817444
579,3001467,2017-08-16,25,HOME CARE,12,129.4054475169467
580,3001468,2017-08-16,25,LADIESWEAR,0,0.0
581,3001469,2017-08-16,25,LAWN AND GARDEN,16,20.174467886917235
582,3001470,2017-08-16,25,LINGERIE,5,3.043851960996019
583,3001471,2017-08-16,25,"LIQUOR,WINE,BEER",9,240.62610878944534
584,3001472,2017-08-16,25,MAGAZINES,0,8.100935299621897
585,3001473,2017-08-16,25,MEATS,0,191.00003497425917
586,3001474,2017-08-16,25,PERSONAL CARE,18,118.62126716374306
587,3001475,2017-08-16,25,PET SUPPLIES,0,4.57759303246239
588,3001476,2017-08-16,25,PLAYERS AND ELECTRONICS,0,7.0330191675028875
589,3001477,2017-08-16,25,POULTRY,0,178.33151754348995
590,3001478,2017-08-16,25,PREPARED FOODS,0,40.617097626052704
591,3001479,2017-08-16,25,PRODUCE,253,1844.6070104230862
592,3001480,2017-08-16,25,SCHOOL AND OFFICE SUPPLIES,13,1.036385229971928
593,3001481,2017-08-16,25,SEAFOOD,0,6.056709220004995
594,3001482,2017-08-16,26,AUTOMOTIVE,0,4.58832632599574
595,3001483,2017-08-16,26,BABY CARE,0,0.15522205427193547
596,3001484,2017-08-16,26,BEAUTY,2,1.2472023575139404
597,3001485,2017-08-16,26,BEVERAGES,23,1136.0717691092846
598,3001486,2017-08-16,26,BOOKS,0,0.02588904272570613
599,3001487,2017-08-16,26,BREAD/BAKERY,12,193.30476363467008
600,3001488,2017-08-16,26,CELEBRATION,0,8.240379200697767
601,3001489,2017-08-16,26,CLEANING,22,407.10059022529333
602,3001490,2017-08-16,26,DAIRY,42,272.39501484031314
603,3001491,2017-08-16,26,DELI,18,82.50152280984501
604,3001492,2017-08-16,26,EGGS,1,30.074256608279253
605,3001493,2017-08-16,26,FROZEN FOODS,1,93.15415734172518
606,3001494,2017-08-16,26,GROCERY I,65,1644.4206413725067
607,3001495,2017-08-16,26,GROCERY II,0,3.6181953671125116
608,3001496,2017-08-16,26,HARDWARE,0,0.9785609341987711
609,3001497,2017-08-16,26,HOME AND KITCHEN I,2,17.58414732768512
610,3001498,2017-08-16,26,HOME AND KITCHEN II,5,11.956033719901257
611,3001499,2017-08-16,26,HOME APPLIANCES,0,0.2769888348343008
612,3001500,2017-08-16,26,HOME CARE,13,108.80978783221342
613,3001501,2017-08-16,26,LADIESWEAR,0,1.5727005982699707
614,3001502,2017-08-16,26,LAWN AND GARDEN,16,4.977345764477244
615,3001503,2017-08-16,26,LINGERIE,5,0.1163916657140085
616,3001504,2017-08-16,26,"LIQUOR,WINE,BEER",10,30.022243533561124
617,3001505,2017-08-16,26,MAGAZINES,0,0.5865056884338703
618,3001506,2017-08-16,26,MEATS,0,253.05045858008907
619,3001507,2017-08-16,26,PERSONAL CARE,19,151.82990587727213
620,3001508,2017-08-16,26,PET SUPPLIES,0,2.295138050901639
621,3001509,2017-08-16,26,PLAYERS AND ELECTRONICS,0,2.1028893094702785
622,3001510,2017-08-16,26,POULTRY,1,150.00161098530577
623,3001511,2017-08-16,26,PREPARED FOODS,0,20.56321422976446
624,3001512,2017-08-16,26,PRODUCE,252,683.0312709993816
625,3001513,2017-08-16,26,SCHOOL AND OFFICE SUPPLIES,13,1.546591385420503
626,3001514,2017-08-16,26,SEAFOOD,0,3.536511531825803
627,3001515,2017-08-16,27,AUTOMOTIVE,0,7.509719240751795
628,3001516,2017-08-16,27,BABY CARE,0,0.172668419559575
629,3001517,2017-08-16,27,BEAUTY,2,5.16583679466172
630,3001518,2017-08-16,27,BEVERAGES,24,3736.9879901431523
631,3001519,2017-08-16,27,BOOKS,0,0.19423027254520894
632,3001520,2017-08-16,27,BREAD/BAKERY,13,725.7277036074662
633,3001521,2017-08-16,27,CELEBRATION,0,21.117473463149025
634,3001522,2017-08-16,27,CLEANING,20,979.373385242674
635,3001523,2017-08-16,27,DAIRY,41,1175.931385251142
636,3001524,2017-08-16,27,DELI,18,310.95990425616367
637,3001525,2017-08-16,27,EGGS,1,240.69349143241837
638,3001526,2017-08-16,27,FROZEN FOODS,1,205.40036423642886
639,3001527,2017-08-16,27,GROCERY I,65,4159.780558131263
640,3001528,2017-08-16,27,GROCERY II,0,21.4560781773301
641,3001529,2017-08-16,27,HARDWARE,0,2.9005826040197986
642,3001530,2017-08-16,27,HOME AND KITCHEN I,2,27.21067317015339
643,3001531,2017-08-16,27,HOME AND KITCHEN II,6,30.26496204182385
644,3001532,2017-08-16,27,HOME APPLIANCES,0,0.4550895287935947
645,3001533,2017-08-16,27,HOME CARE,12,287.73784724427446
646,3001534,2017-08-16,27,LADIESWEAR,0,9.916652906033928
647,3001535,2017-08-16,27,LAWN AND GARDEN,16,28.958864176203843
648,3001536,2017-08-16,27,LINGERIE,5,6.52310092683154
649,3001537,2017-08-16,27,"LIQUOR,WINE,BEER",10,156.267684530085
650,3001538,2017-08-16,27,MAGAZINES,0,5.557364902341846
651,3001539,2017-08-16,27,MEATS,0,333.3914533185904
652,3001540,2017-08-16,27,PERSONAL CARE,19,264.6182186543371
653,3001541,2017-08-16,27,PET SUPPLIES,0,12.16034736071064
654,3001542,2017-08-16,27,PLAYERS AND ELECTRONICS,0,12.3322705890821
655,3001543,2017-08-16,27,POULTRY,0,475.3898004729846
656,3001544,2017-08-16,27,PREPARED FOODS,0,100.7151407582299
657,3001545,2017-08-16,27,PRODUCE,255,3517.984433387951
658,3001546,2017-08-16,27,SCHOOL AND OFFICE SUPPLIES,13,1.8842434404122264
659,3001547,2017-08-16,27,SEAFOOD,0,23.511928707748716
660,3001548,2017-08-16,28,AUTOMOTIVE,0,9.212409126898436
661,3001549,2017-08-16,28,BABY CARE,0,0.08364982788623977
662,3001550,2017-08-16,28,BEAUTY,2,3.113794081657711
663,3001551,2017-08-16,28,BEVERAGES,47,3853.545219556188
664,3001552,2017-08-16,28,BOOKS,0,0.0
665,3001553,2017-08-16,28,BREAD/BAKERY,18,649.2042289599925
666,3001554,2017-08-16,28,CELEBRATION,0,15.741526625765825
667,3001555,2017-08-16,28,CLEANING,32,1368.9447055436299
668,3001556,2017-08-16,28,DAIRY,151,985.4402682688277
669,3001557,2017-08-16,28,DELI,18,455.3459474398575
670,3001558,2017-08-16,28,EGGS,1,331.05740300870934
671,3001559,2017-08-16,28,FROZEN FOODS,1,135.39640236577873
672,3001560,2017-08-16,28,GROCERY I,101,4984.772120187483
673,3001561,2017-08-16,28,GROCERY II,0,8.7124154779597
674,3001562,2017-08-16,28,HARDWARE,0,1.7073917885011918
675,3001563,2017-08-16,28,HOME AND KITCHEN I,2,47.52489616014835
676,3001564,2017-08-16,28,HOME AND KITCHEN II,6,22.245381719952064
677,3001565,2017-08-16,28,HOME APPLIANCES,0,0.8014361866534563
678,3001566,2017-08-16,28,HOME CARE,16,355.98414775108915
679,3001567,2017-08-16,28,LADIESWEAR,0,0.0
680,3001568,2017-08-16,28,LAWN AND GARDEN,14,4.16080675414195
681,3001569,2017-08-16,28,LINGERIE,3,5.064048335810249
682,3001570,2017-08-16,28,"LIQUOR,WINE,BEER",10,86.1434175484057
683,3001571,2017-08-16,28,MAGAZINES,0,1.7407517962918266
684,3001572,2017-08-16,28,MEATS,0,266.84290865996206
685,3001573,2017-08-16,28,PERSONAL CARE,18,406.7230704417375
686,3001574,2017-08-16,28,PET SUPPLIES,0,6.240444828330812
687,3001575,2017-08-16,28,PLAYERS AND ELECTRONICS,0,7.1192369411595315
688,3001576,2017-08-16,28,POULTRY,0,268.6290374073909
689,3001577,2017-08-16,28,PREPARED FOODS,0,83.41958040463246
690,3001578,2017-08-16,28,PRODUCE,175,2033.8474052688612
691,3001579,2017-08-16,28,SCHOOL AND OFFICE SUPPLIES,13,10.26887006152061
692,3001580,2017-08-16,28,SEAFOOD,0,6.830438220673129
693,3001581,2017-08-16,29,AUTOMOTIVE,0,8.32449477307658
694,3001582,2017-08-16,29,BABY CARE,0,0.6404494857757397
695,3001583,2017-08-16,29,BEAUTY,2,4.089350963879398
696,3001584,2017-08-16,29,BEVERAGES,47,3386.8289616861634
697,3001585,2017-08-16,29,BOOKS,0,0.0
698,3001586,2017-08-16,29,BREAD/BAKERY,18,750.3753286674203
699,3001587,2017-08-16,29,CELEBRATION,0,13.007490018248713
700,3001588,2017-08-16,29,CLEANING,36,1222.0921898882632
701,3001589,2017-08-16,29,DAIRY,152,911.5475715658745
702,3001590,2017-08-16,29,DELI,18,360.0410733653638
703,3001591,2017-08-16,29,EGGS,1,257.2712474754531
704,3001592,2017-08-16,29,FROZEN FOODS,1,130.49797291645598
705,3001593,2017-08-16,29,GROCERY I,104,4629.843808399066
706,3001594,2017-08-16,29,GROCERY II,0,13.854979867135793
707,3001595,2017-08-16,29,HARDWARE,0,1.4459884580046656
708,3001596,2017-08-16,29,HOME AND KITCHEN I,2,32.31757846736189
709,3001597,2017-08-16,29,HOME AND KITCHEN II,6,23.098047683767952
710,3001598,2017-08-16,29,HOME APPLIANCES,0,0.3585406954835486
711,3001599,2017-08-16,29,HOME CARE,14,299.529915615566
712,3001600,2017-08-16,29,LADIESWEAR,0,0.0
713,3001601,2017-08-16,29,LAWN AND GARDEN,15,3.3801597080205417
714,3001602,2017-08-16,29,LINGERIE,4,6.185273159144893
715,3001603,2017-08-16,29,"LIQUOR,WINE,BEER",9,157.81198318238972
716,3001604,2017-08-16,29,MAGAZINES,0,1.8914963523738144
717,3001605,2017-08-16,29,MEATS,0,161.4240721140353
718,3001606,2017-08-16,29,PERSONAL CARE,20,345.54144914281835
719,3001607,2017-08-16,29,PET SUPPLIES,0,6.119503685732551
720,3001608,2017-08-16,29,PLAYERS AND ELECTRONICS,0,7.056949966339372
721,3001609,2017-08-16,29,POULTRY,0,255.05378295585373
722,3001610,2017-08-16,29,PREPARED FOODS,1,88.6578095544815
723,3001611,2017-08-16,29,PRODUCE,168,1569.4068657018342
724,3001612,2017-08-16,29,SCHOOL AND OFFICE SUPPLIES,14,5.987236483883123
725,3001613,2017-08-16,29,SEAFOOD,0,8.601957820485135
726,3001614,2017-08-16,3,AUTOMOTIVE,0,12.180454820667197
727,3001615,2017-08-16,3,BABY CARE,0,1.3165220741719275
728,3001616,2017-08-16,3,BEAUTY,2,15.200517823194925
729,3001617,2017-08-16,3,BEVERAGES,21,10338.626676150918
730,3001618,2017-08-16,3,BOOKS,0,1.0186297797028547
731,3001619,2017-08-16,3,BREAD/BAKERY,12,1478.596114865527
732,3001620,2017-08-16,3,CELEBRATION,0,61.56331372972423
733,3001621,2017-08-16,3,CLEANING,22,2247.935892387618
734,3001622,2017-08-16,3,DAIRY,37,2708.944040799217
735,3001623,2017-08-16,3,DELI,18,426.9861661915649
736,3001624,2017-08-16,3,EGGS,1,521.879094846749
737,3001625,2017-08-16,3,FROZEN FOODS,1,515.9548205270535
738,3001626,2017-08-16,3,GROCERY I,60,9369.821640676008
739,3001627,2017-08-16,3,GROCERY II,0,84.58896990020365
740,3001628,2017-08-16,3,HARDWARE,0,3.838348554710158
741,3001629,2017-08-16,3,HOME AND KITCHEN I,2,84.19086632709656
742,3001630,2017-08-16,3,HOME AND KITCHEN II,6,76.92765294414028
743,3001631,2017-08-16,3,HOME APPLIANCES,0,1.9588345379179528
744,3001632,2017-08-16,3,HOME CARE,13,666.6502512903238
745,3001633,2017-08-16,3,LADIESWEAR,0,61.28459952324699
746,3001634,2017-08-16,3,LAWN AND GARDEN,16,46.382312717788466
747,3001635,2017-08-16,3,LINGERIE,6,22.3642312463746
748,3001636,2017-08-16,3,"LIQUOR,WINE,BEER",9,257.0535690847274
749,3001637,2017-08-16,3,MAGAZINES,0,31.007314305553784
750,3001638,2017-08-16,3,MEATS,0,882.1932903555535
751,3001639,2017-08-16,3,PERSONAL CARE,18,630.381575994682
752,3001640,2017-08-16,3,PET SUPPLIES,0,24.550630660383348
753,3001641,2017-08-16,3,PLAYERS AND ELECTRONICS,0,34.23731798916932
754,3001642,2017-08-16,3,POULTRY,0,1459.0529121854001
755,3001643,2017-08-16,3,PREPARED FOODS,0,352.78588814798826
756,3001644,2017-08-16,3,PRODUCE,254,10509.445250772078
757,3001645,2017-08-16,3,SCHOOL AND OFFICE SUPPLIES,12,2.0087094220110844
758,3001646,2017-08-16,3,SEAFOOD,0,106.15515260255057
759,3001647,2017-08-16,30,AUTOMOTIVE,0,3.55060313911788
760,3001648,2017-08-16,30,BABY CARE,0,0.18145617132622854
761,3001649,2017-08-16,30,BEAUTY,2,0.9099673555451113
762,3001650,2017-08-16,30,BEVERAGES,45,1504.2958472527423
763,3001651,2017-08-16,30,BOOKS,0,0.0
764,3001652,2017-08-16,30,BREAD/BAKERY,14,166.71433349846092
765,3001653,2017-08-16,30,CELEBRATION,0,4.790664786752533
766,3001654,2017-08-16,30,CLEANING,30,619.3892607788093
767,3001655,2017-08-16,30,DAIRY,110,321.46028469690617
768,3001656,2017-08-16,30,DELI,18,132.51500120670164
769,3001657,2017-08-16,30,EGGS,1,164.84163417040318
770,3001658,2017-08-16,30,FROZEN FOODS,1,76.06740383440665
771,3001659,2017-08-16,30,GROCERY I,93,1968.1951124159013
772,3001660,2017-08-16,30,GROCERY II,0,3.2105609680710976
773,3001661,2017-08-16,30,HARDWARE,0,0.5542211270169914
774,3001662,2017-08-16,30,HOME AND KITCHEN I,2,18.671199207387552
775,3001663,2017-08-16,30,HOME AND KITCHEN II,6,9.166709007075081
